id,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,lat,long,state
7048441759,Raleigh / Durham / Ch,925,apartment,750,1,1,1,1,1,0,0,0,laundry on site,off-street parking,35.7794,-78.6912,NC
7040758504,Des Moines,1400,apartment,1307,3,2,0,0,1,0,0,0,Unknown,Unknown,41.593,-93.8592,IA
7039569370,Holland,899,apartment,950,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,43.0889,-86.2413,MI
7035184530,Charlotte,1025,apartment,1130,2,2,1,1,0,0,0,0,Unknown,Unknown,35.6022,-80.9004,NC
7048633798,Jacksonville,895,apartment,1000,2,1.5,1,1,0,0,0,0,laundry in bldg,off-street parking,30.3379,-81.5925,FL
7051081233,Salt Lake City,1245,apartment,1152,2,1,1,1,1,0,0,0,laundry on site,Unknown,40.7703,-111.884,UT
7040374745,Myrtle Beach,1479,apartment,1183,3,2,1,1,0,0,0,0,w/d in unit,off-street parking,33.5507,-79.0528,SC
7040242322,Sacramento,1800,house,1392,3,1,1,1,0,0,0,0,w/d in unit,off-street parking,38.5564,-121.477,CA
7043449094,Central Nj,1530,apartment,817,1,1,0,1,0,0,0,0,w/d in unit,off-street parking,40.5823,-74.2313,NJ
7050913113,Houston,1299,apartment,883,1,1,0,0,1,0,0,0,Unknown,Unknown,30.2257,-95.4924,TX
7043594051,Panama City,1235,apartment,1269,2,2,1,1,0,0,0,0,w/d hookups,Unknown,30.1653,-85.5763,FL
7020738571,Catskills,950,apartment,725,1,1,0,0,1,0,0,0,Unknown,street parking,41.7992,-74.7438,NY
7028911390,Columbus,925,apartment,1285,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,32.5369,-84.9274,GA
7044621110,Baltimore,1039,apartment,851,1,1,0,0,1,0,0,0,laundry in bldg,off-street parking,39.4151,-76.7905,MD
7038506738,Topeka,655,apartment,792,1,1,0,0,1,0,0,0,Unknown,Unknown,39.0119,-95.7151,KS
7025264418,Huntsville / Decatur,750,apartment,750,1,1,1,1,1,0,0,0,Unknown,Unknown,34.7108,-86.7425,AL
7047522912,Delaware,1110,apartment,750,1,1,0,0,1,0,0,0,Unknown,Unknown,39.7447,-75.5484,DE
7038619069,Abilene,680,apartment,510,1,1,0,0,1,0,0,0,Unknown,Unknown,32.392,-99.7746,TX
7042809702,Worcester / Central Ma,1600,apartment,1320,3,1,0,0,0,0,0,0,w/d hookups,off-street parking,42.5274,-71.7563,MA
7046006177,Dallas / Fort Worth,1350,apartment,1104,2,2,1,1,1,0,0,0,w/d hookups,carport,33.1633,-97.0676,TX
7040954549,Central Michigan,990,apartment,966,2,2,1,1,0,0,0,0,w/d in unit,carport,43.5841,-84.7875,MI
7049288597,Orange County,2405,townhouse,1027,2,2.5,1,1,1,0,0,0,w/d in unit,carport,33.7278,-117.791,CA
7043336282,Youngstown,824,manufactured,784,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,41.2941,-80.9658,OH
7043105517,Charlottesville,1074,apartment,783,2,1,1,1,1,0,0,0,laundry on site,Unknown,38.0936,-78.5611,VA
7045373948,Tulsa,870,apartment,740,1,1,1,1,1,0,0,0,w/d in unit,Unknown,36.2854,-95.3098,OK
7048676562,Inland Empire,1818,apartment,854,2,1,1,1,0,0,0,0,w/d in unit,carport,34.107,-117.594,CA
7051066214,Detroit Metro,800,apartment,850,2,1,1,1,1,0,0,0,laundry on site,off-street parking,42.4172,-83.1702,MI
7046832000,Madison,835,apartment,700,1,1,1,0,0,0,0,0,laundry on site,off-street parking,43.0904,-89.4844,WI
7028480487,Jersey Shore,1000,house,1300,3,1.5,1,1,1,1,0,0,w/d in unit,attached garage,39.9771,-74.1565,NJ
7043999206,Fresno / Madera,1620,apartment,1151,3,2,1,1,1,0,0,0,w/d in unit,detached garage,36.8722,-119.763,CA
7050016849,Denver,1525,apartment,795,1,1,0,0,1,0,0,0,Unknown,Unknown,39.8854,-105.114,CO
7032898467,Fayetteville,915,apartment,1456,3,2,0,0,1,0,0,0,Unknown,Unknown,35.0583,-79.008,NC
7045398658,Boston,1500,apartment,800,2,1,0,0,0,0,0,0,w/d in unit,off-street parking,42.6515,-71.33,MA
7039356086,Grand Rapids,1700,condo,1183,2,2,1,1,0,0,0,0,w/d in unit,detached garage,42.9737,-85.6799,MI
7043401571,Worcester / Central Ma,2349,apartment,1048,1,1,1,1,0,1,0,0,w/d in unit,detached garage,42.4321,-71.455,MA
7037961452,Anchorage / Mat-Su,975,apartment,800,2,1.5,1,1,1,0,0,0,Unknown,Unknown,61.1609,-149.869,AK
7045381471,Kennewick-Pasco-Richland,1700,house,2200,3,2.5,0,0,1,0,0,0,w/d in unit,attached garage,46.2522,-119.288,WA
7037985482,Lexington,699,apartment,704,1,1,1,1,1,0,0,0,w/d hookups,Unknown,37.9704,-84.4721,KY
7045839450,Nashville,880,apartment,775,1,1,1,1,1,0,0,0,laundry on site,off-street parking,36.1848,-86.6002,TN
7040754655,Jacksonville,625,apartment,649,2,1,0,0,1,0,0,0,Unknown,Unknown,34.7583,-77.4126,NC
7031647489,Wichita,485,apartment,568,1,1,0,0,0,0,0,0,w/d hookups,off-street parking,37.669,-97.2802,KS
7048020015,Bakersfield,2200,house,3000,4,3,0,1,0,0,0,0,w/d in unit,attached garage,35.1541,-118.634,CA
7049072463,Norfolk / Hampton Roads,918,apartment,800,2,1,1,1,1,0,0,0,Unknown,Unknown,36.8392,-76.1522,VA
7050771351,Appleton-Oshkosh-Fdl,741,apartment,900,1,1,1,1,1,0,0,0,w/d in unit,detached garage,44.295,-88.4339,WI
7031165216,Grand Forks,630,apartment,600,1,1,0,0,1,0,0,0,laundry in bldg,Unknown,47.9253,-97.0305,ND
7025988786,Ogden-Clearfield,970,apartment,768,1,1,1,1,0,0,0,0,w/d in unit,carport,41.0914,-111.966,UT
7045191950,Killeen / Temple / Ft Hood,905,apartment,690,1,1,1,1,0,0,0,0,w/d in unit,Unknown,31.0901,-97.3811,TX
7039082420,Wilmington,974,apartment,636,1,1,1,1,1,0,0,0,w/d in unit,no parking,34.1608,-77.8957,NC
7027521644,Watertown,800,house,800,2,1,1,1,0,0,0,0,w/d hookups,detached garage,43.9715,-75.8943,NY
7032825473,Grand Rapids,915,apartment,820,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,43.0135,-85.6027,MI
7048470432,Jackson,760,apartment,933,2,0,1,1,1,0,0,0,Unknown,Unknown,32.3692,-90.1593,MS
7048465323,South Jersey,826,apartment,600,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,39.8936,-75.0726,NJ
7037625902,Orlando,1303,apartment,1092,2,2,1,1,1,1,0,0,w/d in unit,carport,28.3078,-81.3681,FL
7042097677,Worcester / Central Ma,875,apartment,600,1,1,0,0,1,0,0,0,laundry in bldg,off-street parking,42.5857,-71.7941,MA
7048646346,Killeen / Temple / Ft Hood,1099,apartment,1100,2,2,0,0,1,0,0,0,Unknown,Unknown,31.2029,-97.9301,TX
7024424483,San Luis Obispo,2125,apartment,700,1,1,1,1,0,0,0,0,w/d hookups,carport,35.2547,-120.691,CA
7043954479,Fort Collins / North Co,1148,apartment,581,0,1,0,0,1,0,0,0,Unknown,Unknown,40.4062,-105.03,CO
7045097058,Toledo,1320,apartment,940,2,1.5,1,1,0,1,0,0,w/d in unit,off-street parking,41.6903,-83.7231,OH
7030282280,Syracuse,1500,house,1800,4,1.5,0,0,0,0,0,0,laundry on site,off-street parking,42.807,-76.1394,NY
7043990871,South Bend / Michiana,780,apartment,843,1,1,0,0,1,0,0,0,w/d in unit,Unknown,41.6507,-86.1623,IN
7040105069,Amarillo,830,apartment,1031,3,2,1,1,1,0,0,0,w/d hookups,street parking,35.2049,-101.871,TX
7047301435,St Augustine,1000,condo,1932,3,2,1,1,1,0,0,0,Unknown,Unknown,29.8397,-81.3252,FL
7028962943,Frederick,995,apartment,665,1,1,1,1,1,0,0,0,Unknown,Unknown,39.4242,-77.4597,MD
7046827182,New Hampshire,950,apartment,600,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,43.357,-71.557,NH
7049283125,Minneapolis / St Paul,1375,apartment,650,1,1,0,0,0,1,0,0,w/d in unit,off-street parking,44.9884,-93.2025,MN
7046915854,Salt Lake City,1505,apartment,1501,3,0,0,0,1,0,0,0,Unknown,Unknown,40.7857,-111.929,UT
7035425294,Norfolk / Hampton Roads,1069,apartment,650,1,1,1,1,1,0,0,0,Unknown,Unknown,36.7352,-76.2384,VA
7045210081,Modesto,1110,apartment,627,1,1,1,1,0,0,0,0,laundry on site,carport,37.6717,-120.948,CA
7031265685,Toledo,766,apartment,907,2,1,0,0,1,0,0,0,Unknown,Unknown,41.5928,-83.6744,OH
7022336870,Auburn,635,apartment,770,1,1,0,0,1,0,0,0,Unknown,Unknown,32.4245,-84.9481,AL
7036037209,Pittsburgh,650,apartment,300,0,1,1,1,1,0,0,1,laundry on site,off-street parking,40.5,-80.1996,PA
7048553211,Lawrence,615,apartment,563,1,1,1,1,1,0,0,0,laundry on site,off-street parking,38.9369,-95.242,KS
7051060492,Portland,1491,apartment,625,1,1,1,1,0,1,0,0,w/d in unit,carport,45.5343,-122.633,OR
7049866167,Sf Bay Area,1600,apartment,600,1,1,1,0,1,0,0,0,laundry in bldg,carport,38.3958,-122.821,CA
7044844185,Nashville,890,apartment,825,1,1,1,1,1,0,0,0,laundry on site,off-street parking,36.2604,-86.7046,TN
7040693708,Milwaukee,1695,apartment,1550,2,2.5,1,1,0,1,0,0,w/d in unit,attached garage,43.0666,-87.898,WI
7033115193,Yakima,600,apartment,500,1,1,0,0,0,0,0,0,no laundry on site,street parking,46.5981,-120.527,WA
7046745996,Rhode Island,1440,apartment,775,2,1,1,0,1,0,0,0,laundry in bldg,off-street parking,41.8663,-71.4734,RI
7051087356,Raleigh / Durham / Ch,990,apartment,900,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,35.9045,-79.0769,NC
7041264568,South Florida,1450,apartment,808,2,1,0,0,1,0,0,0,laundry in bldg,detached garage,25.9449,-80.1391,FL
7033340177,Ft Myers / Sw Florida,1500,house,1300,3,2,1,1,1,0,0,0,w/d hookups,attached garage,27.0498,-82.1288,FL
7047573197,Jacksonville,2000,apartment,942,2,2,0,0,0,0,0,1,w/d in unit,attached garage,30.3311,-81.6621,FL
7042041962,Lexington,809,apartment,900,2,2,1,1,1,0,0,0,w/d hookups,Unknown,37.9849,-84.4816,KY
7045984907,St Louis  Mo,730,apartment,830,2,1,1,1,1,0,0,0,laundry on site,off-street parking,38.4883,-90.3509,IL
7037927320,Salem,1095,apartment,900,2,2,1,1,1,0,0,0,Unknown,Unknown,44.9734,-122.973,OR
7032460330,Maine,1100,apartment,650,1,1,0,1,0,0,0,1,laundry on site,Unknown,44.7263,-68.7876,ME
7035185571,Nashville,1090,apartment,1180,2,2,1,1,1,0,0,0,laundry on site,Unknown,36.2486,-86.7153,TN
7048673267,Salt Lake City,1244,apartment,712,1,1,0,0,1,0,0,0,Unknown,Unknown,40.6172,-111.861,UT
7024486750,Athens,1095,apartment,1056,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,33.9761,-83.364,GA
7044635480,Birmingham,799,apartment,702,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,33.4237,-86.8015,AL
7028158166,Modesto,1690,apartment,737,1,1,1,1,1,0,0,0,w/d in unit,carport,37.7808,-121.234,CA
7048355814,San Marcos,555,apartment,770,1,0,1,1,1,0,0,0,Unknown,Unknown,29.8754,-97.9404,TX
7043613518,Treasure Coast,1330,apartment,1032,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,26.6555,-80.1596,FL
7046889850,Muskegon,740,apartment,780,2,1,1,1,0,1,0,0,laundry in bldg,carport,43.1968,-86.2682,MI
7046720534,Gainesville,910,apartment,1050,2,1.5,1,1,1,1,0,0,laundry on site,Unknown,29.6361,-82.3293,FL
7041438365,Odessa / Midland,1737,apartment,795,1,0,1,1,1,0,0,0,w/d in unit,off-street parking,31.8816,-102.013,TX
7041905274,Charlottesville,1675,apartment,1111,2,2,1,1,0,0,0,0,w/d in unit,off-street parking,38.0361,-78.4541,VA
7036447242,Lancaster,1220,apartment,1306,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,40.1553,-76.6025,PA
7049301989,Columbus,938,apartment,690,1,1,0,0,1,0,0,0,Unknown,Unknown,40.1146,-82.9105,OH
7031030919,Winston-Salem,2500,townhouse,1220,2,2.5,1,1,0,0,0,1,w/d in unit,off-street parking,36.092,-80.3224,NC
7037075595,Austin,915,apartment,650,1,1,1,1,1,0,0,0,laundry on site,Unknown,30.4036,-97.7526,TX
7049895550,Tucson,575,apartment,570,1,1,1,1,1,0,0,0,laundry on site,carport,32.2352,-110.808,AZ
7041309737,Billings,1305,apartment,1362,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,45.7868,-108.615,MT
7047351516,Lincoln,890,apartment,950,2,2,1,1,1,0,0,0,laundry in bldg,off-street parking,40.7848,-96.6395,NE
7047374949,Oklahoma City,1079,house,1578,3,2,1,1,1,0,0,0,w/d hookups,attached garage,35.4052,-97.7196,OK
7031740259,Stockton,1880,apartment,775,1,1,1,1,1,0,0,0,w/d in unit,carport,38.0371,-121.264,CA
7049079036,North Dakota,935,apartment,850,1,1,1,1,1,0,0,0,w/d in unit,detached garage,48.2038,-101.318,ND
7047317493,Atlanta,1585,apartment,1343,2,2,0,0,1,0,0,0,Unknown,Unknown,33.9225,-84.2972,GA
7049290630,Scranton / Wilkes-Barre,579,apartment,1091,1,1,0,0,0,1,0,1,w/d in unit,off-street parking,41.0115,-76.4384,PA
7043378125,Ft Myers / Sw Florida,1350,condo,1024,2,2,0,0,1,0,0,0,w/d in unit,street parking,26.6452,-81.8694,FL
7041260215,Grand Forks,876,apartment,1073,2,2,1,1,1,0,0,0,Unknown,Unknown,47.8934,-97.077,ND
7048961759,Odessa / Midland,1499,apartment,728,1,1,1,1,1,0,0,0,w/d in unit,Unknown,32.0275,-102.092,TX
7044232127,Philadelphia,2000,condo,1566,3,2.5,0,0,1,0,0,0,w/d in unit,off-street parking,39.9603,-75.1567,PA
7041883642,Rochester,1580,townhouse,1862,3,2.5,1,1,0,1,0,0,w/d in unit,attached garage,44.0496,-92.4896,MN
7030939805,Lancaster,1025,apartment,904,1,1,0,0,1,0,0,0,Unknown,Unknown,40.0351,-76.3434,PA
7036449652,Columbia,800,house,1024,2,2,1,1,1,1,0,0,w/d in unit,attached garage,33.9583,-81.1618,SC
7036005792,St Cloud,1400,apartment,960,1,1,1,1,0,0,0,1,w/d in unit,off-street parking,45.3074,-94.3228,MN
7047319421,Knoxville,919,apartment,908,2,1,1,1,1,0,0,0,w/d hookups,street parking,35.926,-84.0694,TN
7044833221,Modesto,1628,apartment,999,2,1,1,1,1,0,0,0,w/d in unit,carport,37.6717,-120.948,CA
7032103735,Boise,1010,apartment,910,2,1,1,1,0,0,0,0,laundry in bldg,Unknown,43.6126,-116.183,ID
7036631075,Sacramento,2250,house,1916,4,2,0,0,1,0,0,0,w/d hookups,attached garage,38.8942,-121.291,CA
7045311009,Augusta,770,apartment,720,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,33.5133,-82.0273,GA
7043900161,Little Rock,730,apartment,1150,2,2,1,1,1,0,0,0,w/d in unit,Unknown,34.7689,-92.4037,AR
7041667159,Boulder,1495,apartment,1050,2,2,0,0,0,0,0,0,w/d in unit,detached garage,40.1779,-105.101,CO
7037787166,South Jersey,1380,apartment,1080,2,1,1,1,1,0,0,1,laundry on site,Unknown,39.6408,-75.5142,NJ
7031159287,Panama City,700,house,2092,3,3,1,1,1,0,0,0,Unknown,Unknown,,,FL
7046719060,Lakeland,640,house,845,3,2,0,0,1,0,0,0,Unknown,Unknown,28.0381,-81.9392,FL
7049908162,Panama City,1393,apartment,966,2,2,1,1,1,0,0,0,w/d in unit,Unknown,30.1883,-85.7615,FL
7036415015,Richmond,1295,apartment,1103,2,2,1,1,1,1,0,0,w/d in unit,detached garage,37.3475,-77.3386,VA
7047281920,Madison,860,apartment,1142,2,1,1,1,1,1,0,1,Unknown,Unknown,43.0356,-89.4526,WI
7019867578,Athens,980,apartment,988,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,33.9761,-83.3632,GA
7049260358,St Louis  Mo,575,apartment,860,2,1,1,1,1,0,0,0,laundry on site,off-street parking,38.8033,-90.2065,IL
7048282378,Norfolk / Hampton Roads,1298,apartment,1200,3,2,1,1,0,0,0,0,w/d in unit,Unknown,37.0462,-76.4096,VA
7040184079,Winchester,1185,apartment,933,2,1.5,1,1,1,0,0,0,Unknown,off-street parking,39.1858,-78.1827,VA
7037695838,Asheville,1100,apartment,1050,2,1,0,0,0,0,0,0,w/d in unit,carport,35.3061,-82.4784,NC
7040939784,Baton Rouge,800,apartment,963,2,1.5,1,1,0,0,0,0,laundry on site,off-street parking,30.4066,-91.1468,LA
7050024533,Minneapolis / St Paul,2650,townhouse,2124,3,2,1,1,1,0,0,0,w/d in unit,attached garage,44.9199,-93.1355,MN
7040145574,Visalia-Tulare,1485,apartment,1127,2,2,1,1,1,0,0,0,w/d in unit,detached garage,36.2022,-119.338,CA
7045118033,Central Nj,2280,apartment,1287,2,2,1,1,1,0,0,0,Unknown,Unknown,40.5677,-74.558,NJ
7043870530,Lakeland,1017,apartment,870,2,1,1,1,1,0,0,0,laundry on site,off-street parking,28.0085,-81.9553,FL
7049646891,Cincinnati,795,apartment,670,1,1,1,1,1,0,0,0,laundry in bldg,carport,39.2839,-84.4744,OH
7024469427,Huntsville / Decatur,1130,apartment,1191,2,2,1,1,1,0,0,0,w/d hookups,Unknown,34.7032,-86.7087,AL
7043871526,Amarillo,799,apartment,300,1,1,1,1,0,1,0,1,laundry on site,off-street parking,35.1899,-101.934,TX
7035820920,Kansas City  Mo,900,condo,850,1,1,1,0,1,0,0,0,laundry in bldg,street parking,39.0495,-94.6025,KS
7047515145,Salt Lake City,1149,apartment,735,1,1,1,1,1,0,0,0,w/d in unit,carport,40.8775,-111.873,UT
7024465825,Shreveport,641,apartment,634,1,1,1,1,1,0,0,0,w/d hookups,Unknown,32.5096,-93.7417,LA
7049316266,Orlando,1403,apartment,1165,2,2,1,1,1,1,0,0,Unknown,street parking,28.4724,-81.3016,FL
7043366957,Madison,940,apartment,904,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,43.0335,-89.3664,WI
7039670606,Pittsburgh,1195,apartment,860,2,1,0,0,1,0,0,0,Unknown,Unknown,40.3323,-80.081,PA
7047059510,New Haven,975,apartment,400,0,1,1,1,1,0,0,0,laundry in bldg,off-street parking,41.2796,-72.8786,CT
7037354338,Lafayette,425,apartment,450,1,1,0,0,0,0,0,0,no laundry on site,off-street parking,30.2707,-92.0018,LA
7035049965,Gainesville,744,apartment,325,0,1,1,1,1,0,0,0,laundry in bldg,attached garage,29.6512,-82.3377,FL
7029409499,Lewiston / Clarkston,800,house,1808,3,2,1,1,1,1,1,0,w/d hookups,attached garage,48.4677,-116.529,ID
7048393918,Nashville,1318,apartment,1210,3,2.5,1,1,1,0,0,0,Unknown,Unknown,36.0479,-86.718,TN
7048560524,Evansville,1215,apartment,1266,3,2,0,0,1,0,0,0,Unknown,Unknown,37.929,-87.6604,IN
7046102004,Sacramento,2500,house,2300,5,3,0,0,1,0,0,0,w/d in unit,attached garage,38.4081,-121.429,CA
7044994620,San Diego,2595,house,1004,2,1,0,0,1,0,0,0,w/d in unit,off-street parking,32.7682,-117.006,CA
7047048014,Portland,1995,duplex,1650,2,1,1,1,0,0,0,0,w/d in unit,street parking,45.4911,-122.676,OR
7033272454,Boulder,2800,apartment,1240,4,2,0,0,1,0,0,0,w/d in unit,off-street parking,40.0163,-105.265,CO
7049283624,Ventura County,2700,apartment,1382,3,2.5,1,1,1,0,0,0,w/d in unit,attached garage,34.2457,-119.175,CA
7031229877,Anchorage / Mat-Su,1100,apartment,1000,2,1,0,1,0,0,0,0,w/d in unit,attached garage,61.5257,-149.533,AK
7041816756,Reading,1095,apartment,705,1,1,1,1,1,0,0,0,laundry on site,off-street parking,40.1919,-75.6653,PA
7047344218,Beaumont / Port Arthur,869,apartment,691,1,1,0,0,1,0,0,0,Unknown,Unknown,30.0931,-94.1899,TX
7050432445,Wichita,628,apartment,750,2,1,1,1,1,0,0,0,laundry in bldg,Unknown,37.7088,-97.3853,KS
7049738558,San Diego,1750,apartment,1026,2,2,0,0,1,0,0,0,Unknown,Unknown,32.6807,-117.17,CA
7041832634,Tyler / East Tx,762,apartment,857,2,1,0,0,1,0,0,0,w/d hookups,Unknown,32.3044,-95.27,TX
7043916422,Space Coast,1025,apartment,1000,2,2,1,1,1,0,0,0,w/d in unit,Unknown,28.1384,-80.6524,FL
7037848814,Albany,1307,apartment,1239,2,2,1,1,1,0,0,0,Unknown,Unknown,42.842,-73.7392,NY
7025190121,Appleton-Oshkosh-Fdl,706,townhouse,1340,2,1.5,1,0,0,1,0,0,w/d in unit,attached garage,43.7735,-88.4544,WI
7050445662,Milwaukee,1195,apartment,733,1,1,1,1,0,1,1,0,w/d in unit,attached garage,43.1602,-88.1128,WI
7049260989,Cincinnati,835,apartment,830,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,39.3402,-84.3998,OH
7046391477,Ft Myers / Sw Florida,1650,apartment,1450,2,2,0,0,1,0,0,1,w/d in unit,carport,26.0426,-81.7182,FL
7048832006,Salt Lake City,1990,townhouse,1900,4,2.5,0,0,0,0,1,0,w/d hookups,attached garage,41.0846,-111.927,UT
7044692728,Portland,1175,condo,1200,2,1.5,0,0,0,0,0,0,w/d hookups,off-street parking,45.712,-122.632,OR
7029551831,Huntsville / Decatur,779,apartment,640,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,34.6958,-86.577,AL
7033979649,Annapolis,1415,apartment,705,1,1,1,1,1,0,0,0,laundry in bldg,Unknown,39.0809,-76.6833,MD
7049401077,Medford-Ashland,1225,townhouse,1194,2,2.5,0,0,0,0,0,0,w/d in unit,off-street parking,42.3363,-122.84,OR
7050004998,San Diego,2999,apartment,1210,2,2,1,1,1,0,0,0,w/d in unit,attached garage,32.874,-117.218,CA
7049126744,Odessa / Midland,1205,apartment,1075,2,2,1,1,1,0,0,0,laundry on site,off-street parking,32.0395,-102.107,TX
7047851833,Chattanooga,1350,house,2500,3,2,0,0,0,0,0,0,w/d hookups,attached garage,35.2306,-84.8147,TN
7047073373,Athens,1095,apartment,1056,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,33.9761,-83.364,GA
7049806403,San Diego,1955,apartment,669,1,1,1,1,1,0,0,0,w/d in unit,carport,32.8696,-117.221,CA
7051065677,North Jersey,2360,apartment,752,1,1,0,1,0,1,0,0,w/d in unit,attached garage,40.8162,-74.2062,NJ
7042096872,Cleveland,900,apartment,1000,2,2,1,0,1,0,0,0,laundry in bldg,attached garage,41.5825,-81.4865,OH
7044853349,Waco,1198,apartment,1004,2,2,1,1,0,1,0,0,Unknown,Unknown,31.5211,-97.097,TX
7036986834,Reading,1240,apartment,1308,2,2,1,1,1,1,0,0,laundry in bldg,off-street parking,40.325,-75.9442,PA
7031488735,Brownsville,975,apartment,1650,3,2,0,0,1,0,0,0,w/d hookups,off-street parking,26.1951,-97.689,TX
7049021906,Omaha / Council Bluffs,1060,apartment,984,2,1,1,1,0,0,0,0,w/d in unit,off-street parking,41.2586,-95.9378,IA
7046963724,Des Moines,1395,apartment,1292,3,2,1,1,0,0,0,0,w/d in unit,off-street parking,41.6827,-93.7771,IA
7040404547,Little Rock,755,apartment,1346,2,2,0,0,1,0,0,0,Unknown,Unknown,34.7697,-92.3759,AR
7027165601,Des Moines,833,apartment,1265,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,41.5893,-93.759,IA
7050830369,South Jersey,2226,apartment,1287,2,2,1,1,1,0,0,0,Unknown,Unknown,40.5677,-74.558,NJ
7046843210,Stillwater,435,apartment,988,3,3,1,1,1,0,0,0,w/d in unit,Unknown,36.1407,-97.0548,OK
7047802216,Buffalo,700,apartment,1305,2,1,0,0,1,0,0,0,no laundry on site,street parking,42.8953,-78.8263,NY
7029686024,Yuma,1175,house,1550,3,0,0,0,0,0,0,0,w/d in unit,attached garage,32.6737,-114.426,AZ
7042003400,Seattle-Tacoma,1595,condo,573,0,1,1,1,0,0,0,0,w/d in unit,attached garage,47.5738,-122.371,WA
7034017244,Albany,771,apartment,1300,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,31.5789,-84.2118,GA
7037378129,Evansville,699,apartment,830,1,1,0,0,1,0,0,0,Unknown,Unknown,37.9863,-87.6257,IN
7051010692,El Paso,675,apartment,700,2,1,1,1,1,0,0,0,laundry on site,off-street parking,31.7089,-106.329,TX
7035498825,Mcallen / Edinburg,875,house,1178,3,2,1,1,0,0,0,0,w/d hookups,attached garage,26.3216,-98.1278,TX
7043080202,Columbus,1100,apartment,937,2,2,1,1,1,0,0,0,w/d in unit,off-street parking,40.0629,-82.911,OH
7037789880,Florence,1465,apartment,1250,3,2,1,1,1,0,0,0,w/d in unit,detached garage,34.1231,-79.6893,SC
7045161038,Dayton / Springfield,850,house,1246,3,1,1,1,1,0,0,0,w/d hookups,off-street parking,39.7617,-84.1498,OH
7041995165,Sacramento,1525,apartment,750,2,1,1,1,1,1,0,0,laundry on site,carport,38.6946,-121.269,CA
7031177530,Anchorage / Mat-Su,1000,apartment,630,1,1.5,1,1,0,0,0,0,w/d in unit,off-street parking,61.1805,-149.832,AK
7049026189,Bloomington,650,apartment,900,2,1,0,0,1,0,0,0,w/d hookups,off-street parking,38.8459,-86.5055,IN
7037619504,Greensboro,690,apartment,630,1,1,0,0,1,0,0,0,Unknown,Unknown,36.0045,-79.8019,NC
7027983291,Eastern Ct,1580,apartment,999,2,2,1,1,1,0,0,0,w/d in unit,Unknown,41.3572,-72.0579,CT
7042581319,Daytona Beach,1192,apartment,850,2,1,1,1,1,0,0,0,laundry on site,Unknown,29.1699,-81.0381,FL
7048592800,Jacksonville,920,apartment,719,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,30.3553,-81.5631,FL
7048420347,Norfolk / Hampton Roads,2075,apartment,1630,3,3,1,1,1,0,0,1,w/d in unit,Unknown,36.8392,-76.1522,VA
7031222481,Lakeland,1052,house,1612,3,2,0,0,1,0,0,0,Unknown,attached garage,28.1762,-81.9591,FL
7035234010,Winston-Salem,625,apartment,644,1,1,1,1,1,0,0,0,laundry on site,Unknown,36.092,-80.3224,NC
7047081301,Indianapolis,859,apartment,802,2,1,1,1,1,0,0,0,laundry on site,carport,39.8647,-86.1181,IN
7049262438,Inland Empire,2135,apartment,1096,2,2,1,1,1,0,0,0,w/d in unit,detached garage,33.9797,-117.731,CA
7051044145,Dayton / Springfield,614,apartment,790,2,1,1,1,1,0,0,0,Unknown,off-street parking,39.7489,-84.1216,OH
7050725536,Rochester,915,apartment,765,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,43.0834,-77.6344,NY
7024053074,St George,1995,house,2682,4,3,0,0,1,0,0,0,w/d hookups,attached garage,37.1364,-113.505,UT
7037349786,Corpus Christi,845,apartment,652,1,1,1,1,1,0,0,0,w/d hookups,Unknown,27.6758,-97.3475,TX
7038332637,Amarillo,509,apartment,700,2,2,1,1,1,1,0,1,w/d in unit,off-street parking,34.9829,-101.902,TX
7040308056,Savannah / Hinesville,1119,apartment,1202,2,2,1,1,1,0,0,0,Unknown,no parking,31.9959,-81.2358,GA
7030601790,Sarasota-Bradenton,1175,apartment,840,1,1,0,0,1,0,0,0,Unknown,Unknown,27.2427,-82.4751,FL
7036775571,Amarillo,904,apartment,961,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,35.2055,-101.9,TX
